Region,Latitude,Longitude,Crime_Type,FIR_Count,Crime_Rate,PM2.5,PM10,NO2,SO2,CO,O3,Population_Density,Smoking_Prevalence,Industrial_Activity,Accidents,Survival_Rate,Lung_Disease_Probability
East Ludhiana,30.916367970220744,75.96895622462034,Robbery,49,0.06483077116776258,69.3287131935358,74.48301331605762,17.79829730745405,35.27320479974151,1.5357784073567018,58.73305405024439,24515.445940196514,23.812663750723004,6.4693787158466876,0,98.06312947489415,40
East Ludhiana,30.913727809395642,75.98488462169189,Fraud,20,0.01185253716306761,46.81853359565139,139.39149798825383,52.849541327450424,30.634122508345172,1.2033076968509704,35.855044913478196,14114.946075715125,24.145607324317098,9.175604798365384,10,100,40
South Ludhiana,30.89449543785304,75.76516099963338,Fraud,39,0.05593209357466549,52.543989308178425,145.3957747668028,16.564920977689326,23.01870565279387,1.2959020684938878,67.91374278720468,20950.365564785898,27.823638753034174,5.3405236173421144,4,96.56693149702981,40
West Ludhiana,30.905856460612267,75.94812101107091,Robbery,40,0.07623602371197194,61.26882279291749,86.07866941019893,26.018624778371304,7.4725218140520155,0.86491369898431,45.64366096165031,13804.115178063512,24.30259371176362,0.4555968940258026,30,89.60336509921706,35.08057877523175
South Ludhiana,30.809922549128533,75.86815050155856,Assault,5,0.014221043456345797,33.647669330239296,71.31217254791409,47.81202276004478,26.993666207417846,1.1848386890487745,51.316016213968396,16355.91980535537,21.942060594446957,3.53277146583423,6,96.897913528421455,31.883869966592616
North Ludhiana,30.93141306308098,75.98311338508502,Fraud,38,0.09739198715193198,61.39357190579176,69.34679129626602,46.07147872680798,7.683068626793101,1.6842873936984688,25.04253206308931,7404.975760728121,10.086861117742956,0.9479523450136185,14,84.40983347716579,29.288414323888514
Central Ludhiana,30.999422052968292,75.77851801712532,Assault,32,0.09134426212636754,59.75349452346563,138.886030879803,44.39299719175324,18.83490161271766,0.7871102407807484,42.28773109614849,10852.069254033267,12.498176577500999,6.368244709447026,11,94.30649966532677,40
East Ludhiana,30.87234700070694,75.79067837502808,Theft,33,0.06081595163559542,73.9771238155663,69.75837557110935,40.096241377759725,22.00837298994884,1.1340728054055944,39.57163664512336,20688.14833648503,21.31827400997281,6.710533215664327,28,87.27191587093122,40
East Ludhiana,30.85084939165972,75.96450818798039,Assault,48,0.051433073184452956,44.312396831810474,144.93854721076787,20.09680728893727,5.045550732174888,0.8832483598962426,73.02528688684106,14818.776384927332,21.036187973804772,6.414695291314274,22,87.503595335572,37.37843389577909
East Ludhiana,30.853666859585793,75.83963729867246,Assault,34,0.08615360002731905,85.38580100983381,123.13119661994278,34.974028137512505,29.6610398509074,1.9355822392972186,69.0060175769031,12511.890199966729,17.122810687869787,4.077143487520516,22,91.81051593479772,40
South Ludhiana,30.887269133189694,75.92615057448856,Fraud,28,0.013673180325422436,55.97069004550576,133.80818157456815,22.1795883635059,15.889363819733262,0.8674720549024642,25.94734230544418,24785.43369565159,13.542145364917815,5.254381007980555,3,92.68627864982166,36.670032780245016
Central Ludhiana,30.823608558811248,75.81741973403841,Assault,39,0.09259128601523117,91.5298330783844,71.27061188220978,43.88772289035842,10.469838357530534,0.6454581216676161,75.52957396954298,13519.136616960168,10.672218538820744,8.318881194572896,18,92.8005891654191,35.97285264819006
Central Ludhiana,30.850232724752278,75.86178854848258,Assault,11,0.07644459530245513,48.3250186778605,55.54864874575287,45.89451493462548,7.390700260875747,1.5940595392603427,77.39265887066722,10011.632312089205,19.44797482341528,6.639801033306867,5,91.71380342349654,31.939609862140255
North Ludhiana,30.88202297850512,75.88845336989034,Fraud,7,0.03028547846712172,98.28484723344445,110.0267456844449,40.42472501983866,5.711064232746139,1.2111610340652987,69.75072624627501,5797.736253589392,26.306913662701845,4.146456017624587,27,86.94762158645506,40
West Ludhiana,30.951640072045848,75.9789420139743,Theft,3,0.03846116781467572,40.408128928393126,98.2632529688999,29.16833723662421,22.77847242890857,1.5235414741327986,73.77140199765563,15393.173997290432,14.979540854692459,9.775421728845686,17,90.90826108880738,37.50167491229464
North Ludhiana,30.92499818871729,75.9248614407843,Domestic Violence,27,0.027946873104665433,20.882947091013193,144.6897238260135,12.236126805655658,24.02441769372672,1.068512473255396,21.08011324889958,8764.175856485963,26.253345389850438,7.909797977190465,19,100,38.82053384083521
South Ludhiana,30.93889895416796,75.71792571882251,Robbery,47,0.07748444220284001,91.10626004636288,98.24425573460758,29.019262224901468,24.359390331665054,1.0362776853144169,72.5791222602129,11733.619687147439,10.118694445118308,1.7338864924386144,9,94.02841161525129,34.008013390624576
East Ludhiana,30.95764051983133,75.95259356407914,Fraud,21,0.07527304372517392,47.352823223918676,91.5394107811153,51.03292396757752,35.88574597961269,0.9256778104463592,74.23264084849507,8550.807326100767,14.293506182730198,2.298667407594621,6,96.54821999651323,33.6465758362806
South Ludhiana,30.870723572466524,75.83440412294586,Robbery,12,0.07673521139193326,21.481841783970594,140.66042269114405,47.16242122463882,28.042121331673115,1.3997114971280098,72.29671930428594,6692.859879694879,13.069191612303257,1.9063326041214168,16,87.63870242671001,30.878842887993585
South Ludhiana,30.82266339235939,75.9919735878706,Assault,25,0.020503814355470242,60.7850238494575,142.80033512040973,56.7969564255327,20.243014292791486,1.543893990223296,77.76739486027509,11149.073028936982,11.556219714693725,4.766544115263969,1,94.78237698039437,40
South Ludhiana,30.876618225872516,75.72832428966649,Fraud,41,0.013926870254799724,59.21509927138686,75.82984862383455,36.15489958552644,26.21174152707681,1.5062597475480288,79.94241622742265,24910.26650648564,29.195390567183495,0.6998617248609662,9,88.44544393110513,39.067698707881554
West Ludhiana,30.81903203339316,75.89444703750777,Theft,4,0.01856931559043005,44.26472760736942,140.67677177954465,57.1642667427659,18.930635727010667,1.6212715960573405,62.31241216417402,20767.072904855013,19.269456397742033,5.476428410038352,8,95.62524037576797,40
Central Ludhiana,30.807651746692137,75.8776551327901,Robbery,1,0.0752837139298208,71.19039218872786,113.08932173997164,46.801552365068346,39.52429600059986,1.0610555490711704,34.25949419848621,7058.607861399651,23.45363802742213,4.050350794568658,15,90.38898537057278,40
North Ludhiana,30.86477891681716,75.79432267090306,Assault,37,0.01633149312110618,72.67284026369452,67.04546581022441,53.57137087499723,32.13954028906301,0.9383782793302089,48.287760452367365,7440.61924982816,29.134183418937027,0.32560016959905624,4,100,40
Central Ludhiana,30.982463725237174,75.94270851346664,Robbery,24,0.03658961647190154,46.7150298692286,99.07182895112783,13.794550569728017,22.8187647764571,1.0177318737842143,76.86724529135972,22004.31441422552,17.41262055002153,6.174016706645489,17,92.55722438533577,34.59657749591103
East Ludhiana,30.8878791032359,75.76683409120888,Theft,40,0.06809576366329566,93.29086719080806,111.1586450599134,36.49249245878309,7.332909002434462,0.7946660633897409,29.87728315871209,16737.97745257616,15.273805381730199,7.3239684430882335,0,100,40
North Ludhiana,30.854384586168454,75.8921673304867,Fraud,18,0.04107825943734497,55.65833140164614,99.69078111462295,40.82716549979523,31.458146038930863,1.8699464675737545,54.129888457246125,16353.435944765806,15.853537814691663,6.525312466546893,18,85.75824323731993,36.081376503464696
West Ludhiana,30.982160139782355,75.84990195401478,Robbery,15,0.04596691909246147,31.299788653850555,87.2106364229694,30.06239228649065,22.26070679607801,0.6565772896865383,36.512123718857765,23706.640228629112,16.226289561018348,5.067562984768301,29,75.81698322678378,33.67342730149919
Central Ludhiana,30.873378700669857,75.75863666157238,Robbery,7,0.05548541390802712,61.07376702129841,109.01001414749771,42.096332986839116,23.44646528479643,0.5208647841354832,31.602457561530173,11405.107746832073,21.504483465105295,5.978940513450652,20,84.67209528929182,38.62848005852228
West Ludhiana,30.970984537154436,75.99113063768019,Assault,25,0.09728125906782226,20.570286363363266,69.16418022010475,41.759018811862916,13.026463204296306,1.7235405244864523,66.07643068768084,10256.46687950939,10.766126429662108,5.084599137771875,8,98.39614246011766,25.71688299432673
West Ludhiana,30.94635871187784,75.81063384287991,Robbery,39,0.06349484908627347,62.829610109329224,104.85286274924874,46.64598548784852,38.82800690829754,1.3832603134214878,37.20832036342472,14461.265061981976,12.91546153370291,0.025675909128040075,20,79.31024460977662,33.426294905455265
South Ludhiana,30.958397420542315,75.90737275767606,Robbery,19,0.05004304642090575,25.6474738009274,126.66127535048872,23.359661446884274,37.43144293082878,1.6934107621200383,31.13641695585102,12499.386994168162,26.832673978060484,5.723840123973787,8,89.65723831862933,36.60305662967147
West Ludhiana,30.85699189384468,75.78696324906778,Fraud,39,0.05094001676188783,59.47256952524185,130.09314232040197,29.388676970265806,31.910329948877916,1.9302900264738128,22.9525195248425,11918.978276662529,19.964410783722997,5.670548256020993,28,83.00397179664154,39.82422153841199
North Ludhiana,30.994827797124163,75.70263520490845,Assault,31,0.060475333030335615,63.055530562996864,123.5120662720874,32.32057796791196,6.243982153246179,1.3019609935581684,68.18479766603559,20171.134206466377,29.390496546402574,9.622083245776594,27,80.96916363883915,40
West Ludhiana,30.862034334335476,75.7985478181392,Assault,34,0.07922838598489762,25.679179057478905,80.46262473799288,58.65561870392412,35.38231780054048,0.9238817498553544,71.5605965256691,20121.65696360171,21.633351701311767,1.4624663768336177,24,82.76836435585167,28.549461529606546
North Ludhiana,30.992323845531793,75.74534523044713,Assault,35,0.022031285115517676,98.54381121695042,67.21430651377887,34.39473606646061,6.571586464997381,1.8235052300151438,55.16904465388507,16045.491802506149,22.155662910081446,8.160322934854776,23,78.84448518159019,40
East Ludhiana,30.80603987602517,75.8254687287612,Domestic Violence,10,0.017638798442203552,97.17814577743411,147.52955515868962,56.62558630807325,5.757598403142765,0.8312065581558272,73.66347671020776,15625.919471494853,23.482946739532053,0.4820964904502034,22,92.92793100634131,40
North Ludhiana,30.876368077844383,75.72200773975347,Domestic Violence,10,0.04180372998351232,84.35307553038001,63.97979469038546,46.02046454325318,10.278374586487189,0.7361220725579187,42.227213978767395,15385.605357587337,11.604685513302684,6.20317452121526,5,91.7393354435883,33.475954616741554
Central Ludhiana,30.874805141054093,75.93020504955203,Domestic Violence,24,0.03625826339004562,65.07830761373043,139.0335206175223,28.035102146677673,29.58247232832946,1.6401551424060017,72.2797920787707,6924.2192804813385,25.550664318725467,7.813169739674777,14,91.80576910432143,40
Central Ludhiana,30.828939131693915,75.94492115967441,Robbery,30,0.09438011229038239,96.39275396242738,101.59756373614073,26.679286083672196,9.6464801824186,1.5808074922533706,61.92908321507275,9463.000036776066,17.311615967191756,0.5376377608627081,22,90.63048394322371,37.08385938521814
North Ludhiana,30.817337060160934,75.74595652222634,Theft,8,0.06439773579360918,49.066373724490404,100.40900381281972,23.242985703982413,12.363188522867858,1.79154995479621,78.53334837127477,11600.554790347815,17.17004352249205,8.163525839336216,25,76.40164039660674,36.2518963770805
East Ludhiana,30.820201380783693,75.78990543195978,Fraud,3,0.060135176016483466,54.806920140981674,56.42252147663385,34.34937949292362,36.39072165125981,1.5469388111960143,33.24235768057406,14719.064366072416,25.459992503747344,6.040414834860712,21,84.88375285253329,37.60211800478295
South Ludhiana,30.957656623423098,75.7973962346092,Domestic Violence,28,0.05674618313321844,32.66834914684296,66.23973711393774,53.62133563263342,33.74127260176465,0.8515441733179614,47.27475942578167,13629.84333653003,21.32853612303734,6.751601370051503,21,91.88058047217902,28.56223185986511
South Ludhiana,30.915281073516233,75.77327848589049,Fraud,22,0.016183883028570566,92.70573135465384,104.018316231668,30.56738791288808,16.113642496056855,1.5020557488314807,28.152372604236007,12590.773273259401,29.456772059202194,2.847751909866929,6,100,40
East Ludhiana,30.89154496076517,75.97664965481962,Assault,36,0.09328496243106202,85.9288158454001,98.90836169943213,26.61643534898758,20.453028653282672,1.7863236101111397,68.10415796004236,18865.331155247986,23.839128958061337,5.742361638695002,11,97.13649797428931,40
Central Ludhiana,30.972416020650417,75.960106567177,Theft,32,0.044745177852455534,37.66969742253423,117.01236474327743,23.680165726691484,20.28314924100414,1.9753428174881265,62.187677095644176,22984.52139366418,11.563556184992194,5.782353635877371,12,94.72876786921175,36.88358878786042
Central Ludhiana,30.903862796770408,75.93753950337414,Assault,23,0.05601539579918609,66.1037621460855,101.46509346086532,40.560281430371106,31.35156603064388,0.7254324868554249,50.51159481052309,19815.365611575544,19.010565569624305,2.3991532321088016,24,79.03681425060029,36.64584068964595
West Ludhiana,30.86972215976566,75.73419075631537,Fraud,38,0.015184439667500556,39.88824279978871,142.5734365126118,47.51682535512373,27.803543999325484,1.3504073936492205,48.01908706780523,12342.277625575662,20.093529680743814,6.945161106996238,0,91.80204376711706,40
Central Ludhiana,30.990437695197762,75.93898857936729,Domestic Violence,11,0.08927657552761957,75.05320705473423,118.9070362597704,24.257726352661848,28.42703837202862,0.913786702323705,42.06929306965321,23483.846080489457,17.011852581053972,8.685848743189126,11,100,40
Central Ludhiana,30.97569208550267,75.9566786833806,Robbery,27,0.011795463757589459,75.0785644352436,92.20512001775205,57.0574332983233,10.78299502376467,0.5179275647969916,50.76275364961475,17432.177551090717,24.591530449688435,0.810928288847208,19,90.93704118309505,36.738411047821494
South Ludhiana,30.80082215247676,75.97193307206035,Theft,27,0.01427607936784625,69.19671952724457,97.67556537408382,30.553665421903133,5.845324546098709,1.6304270175751299,38.93096400424838,14330.620695836842,19.820102867670357,9.978602677583694,23,88.46039890995768,37.06777156121068
Central Ludhiana,30.96901627522893,75.88202705378644,Assault,14,0.014372621919028461,85.10833602398634,99.16090264450759,40.69783913670108,35.008742900099605,1.0533000262221321,42.544262637384236,12375.335260294378,21.65716658346355,0.31970858108252287,3,100,35.88003046056204
Central Ludhiana,30.878433346236125,75.88272306711879,Domestic Violence,23,0.053074649767950184,87.66109751537442,60.30088074039668,28.593803828116506,11.048830840736628,1.6301671118708327,26.653133588843048,9197.868583723903,13.805469856597483,7.1248601214028895,27,86.68318436626318,33.63195269503098
South Ludhiana,30.913197295740247,75.85501237299759,Robbery,35,0.016436852470505983,66.01954620331526,75.86466998327523,21.16349659860134,12.889764501014724,0.6684589782962576,67.26290967315435,16390.262432396412,22.150015137158334,8.617605357430875,8,88.31699948361063,36.79239005371809
West Ludhiana,30.884462633496153,75.94758161506616,Theft,43,0.05761582492850722,74.47711009532213,144.92501292843372,53.178939225617796,15.439962157979608,1.5323725156486034,59.884073310531676,18828.26662622392,21.575726764276624,2.4671455356292427,23,100,40
West Ludhiana,30.80841351165436,75.97878274957183,Assault,35,0.0826590094761923,99.69343811273575,125.3701631911099,32.99426936078817,35.41486142319627,0.8632815367309377,70.24731902871281,7282.549310475588,17.340143052861094,6.570887826383114,8,90.71360303037838,40
West Ludhiana,30.956645790766924,75.78878419531975,Assault,45,0.02311002832138911,59.23165800049901,75.57695135474205,12.815737097989768,32.74444526643492,0.7482552654109895,28.804134307429194,10507.808532565832,27.163201989606023,7.082728517707437,21,87.73632657083981,33.16073839937863
Central Ludhiana,30.93474857057445,75.76139791444875,Domestic Violence,12,0.019417618233710528,73.19268003106117,75.95473332330585,32.86728718318045,23.00794036942534,1.3060966895427555,51.229484071955085,10108.382180333138,20.156064508482814,0.030343043617904186,7,99.59869351317457,33.95501144101016
North Ludhiana,30.83298597848043,75.73821270093322,Robbery,47,0.09485308586154134,58.23589155450463,67.25040776655078,15.37713801022619,17.449524429393932,1.7452866472303867,61.35457469150424,24647.28618040681,20.032615619711578,3.029749938286841,11,92.1006489741924,37.13462808245099
East Ludhiana,30.973989089112727,75.742811253923,Robbery,37,0.05505186459748075,20.03898397088051,125.81435958854854,21.29142144927755,23.63051643129438,0.839966504368931,46.06603667140007,20286.736064590514,21.84399923775345,6.6372107225470245,29,85.80874007255034,35.960054414470086
East Ludhiana,30.867023207480088,75.75122352207545,Theft,19,0.03421535340370611,82.52706706523895,52.421897812746465,41.725959258619696,19.839100965764374,1.4636159839574248,48.190937736071646,5285.5103788897395,20.284572960808873,2.7643440919928253,20,98.25227264894285,32.749270098996114
Central Ludhiana,30.81296379934065,75.92169100979808,Fraud,16,0.0910354323918,77.02569944784045,135.5435172561556,20.25617952691391,14.645483277272433,1.4490251406095922,44.97165307868272,12664.915448985994,20.563688348047435,2.3824547976255417,2,98.08145448436821,40
Central Ludhiana,30.853817690350116,75.76494240986649,Domestic Violence,39,0.07264567079721018,66.41299393028021,57.437163474969566,51.04200624860823,27.069747765781358,1.9286968058440834,72.51854698639363,11678.037461824715,14.165654056705534,3.8320677704177797,14,85.89252523931357,33.48834680438409
West Ludhiana,30.94928351128474,75.97385956959333,Robbery,35,0.04549787328112871,62.78320699930191,118.42445444781333,26.762358648702502,18.993038627086207,0.5179311515530571,66.31879788823426,7074.963515624404,27.880945932120085,9.526578977238387,13,96.23110045358973,40
East Ludhiana,30.92443773318082,75.7173858270282,Domestic Violence,25,0.08590245327213779,46.529929637908936,62.33006452675909,35.219605409074575,21.341884876601398,0.9209495191462338,60.140360603109,8205.073298886418,19.589552646502852,2.0574004435911775,23,90.38468814493137,30.020596440341286
North Ludhiana,30.990889977570625,75.92465861535166,Robbery,3,0.04866642464650796,88.32112880423665,56.57728174701333,12.652090787887573,37.59829774964601,1.861705056275241,48.263322175480425,18968.39303895831,19.295468772761524,7.283837383147329,11,96.4304982847712,37.852731989643516
West Ludhiana,30.897986391140147,75.95527280310634,Domestic Violence,1,0.09729596165940166,80.50730723887682,94.54678194597363,40.65690741641447,9.541083003859967,1.9570927114691585,28.46545895561576,19110.320135951042,14.906106311827898,6.530026828404516,16,93.92855757579402,38.449562507541486
West Ludhiana,30.924486934719607,75.73484324039892,Theft,4,0.0418564715795219,67.48627919703722,149.5697109727189,22.87958234315738,11.396834326442331,1.6717009861022234,78.89859161805362,23271.668194793165,21.889470764435828,1.7188129806891084,18,85.31119264074853,40
North Ludhiana,30.93552037961781,75.77360285450705,Robbery,21,0.07219757006270812,48.65490699186921,142.7160518243909,57.84481057431549,38.71558298007585,1.3234625644981861,51.41868437174708,5975.669473409653,22.501242947764695,8.424383390229195,7,100,40
North Ludhiana,30.970135511644184,75.78650423726067,Robbery,17,0.04170581629965455,61.693630665540695,56.82466516736895,13.603955218568444,20.576895949197933,1.3652433441020548,44.143327521160245,16634.345026686788,28.517011450603604,0.9675566339865327,7,88.87912951362965,34.972394970103096
Central Ludhiana,30.85833051800728,75.71155567511451,Robbery,24,0.040331110879778864,26.73202373087406,92.89728049188852,40.34773871768266,13.67485924391076,1.97435641172342,21.548823742195964,14505.828320980072,27.529791332781315,6.242614688817412,19,89.45546810508583,39.83938473690979
